Country_Code,Country,Date,CO_cities_count,NO2_cities_count,O3_cities_count,PM10_cities_count,PM25_cities_count,SO2_cities_count,CO_locations_count,NO2_locations_count,O3_locations_count,PM10_locations_count,PM25_locations_count,SO2_locations_count,CO_sources_count,NO2_sources_count,O3_sources_count,PM10_sources_count,PM25_sources_count,SO2_sources_count,CO_units_count,NO2_units_count,O3_units_count,PM10_units_count,PM25_units_count,SO2_units_count,CO_value_count,NO2_value_count,O3_value_count,PM10_value_count,PM25_value_count,SO2_value_count,CO_value_max,NO2_value_max,O3_value_max,PM10_value_max,PM25_value_max,SO2_value_max,CO_value_mean,NO2_value_mean,O3_value_mean,PM10_value_mean,PM25_value_mean,SO2_value_mean,CO_value_median,NO2_value_median,O3_value_median,PM10_value_median,PM25_value_median,SO2_value_median,CO_value_p90,NO2_value_p90,O3_value_p90,PM10_value_p90,PM25_value_p90,SO2_value_p90,CO_value_p95,NO2_value_p95,O3_value_p95,PM10_value_p95,PM25_value_p95,SO2_value_p95,CO_value_std,NO2_value_std,O3_value_std,PM10_value_std,PM25_value_std,SO2_value_std,total_records,observed_pollutants,total_locations,total_cities,total_sources,year,month,quarter,time_index_months,month_sin,month_cos,future_PM25_value_p95_h1,future_PM10_value_p95_h1,future_PM25_value_p95_h3,future_PM10_value_p95_h3,PM25_p95_rel_p90_threshold,PM25_p95_rel_p90_history_count,PM25_p95_rel_p90_h1,PM25_p95_rel_p90_h3,PM10_p95_rel_p90_threshold,PM10_p95_rel_p90_history_count,PM10_p95_rel_p90_h1,PM10_p95_rel_p90_h3,PM25_value_p95_lag_1,PM10_value_p95_lag_1,O3_value_p95_lag_1,NO2_value_p95_lag_1,PM25_value_p95_lag_2,PM10_value_p95_lag_2,O3_value_p95_lag_2,NO2_value_p95_lag_2,PM25_value_p95_lag_3,PM10_value_p95_lag_3,O3_value_p95_lag_3,NO2_value_p95_lag_3,PM25_value_p95_roll_mean_3,PM25_value_p95_roll_max_3,PM25_value_p95_roll_std_3,PM10_value_p95_roll_mean_3,PM10_value_p95_roll_max_3,PM10_value_p95_roll_std_3,PM25_value_p95_country_anomaly,PM25_value_p95_country_zscore,PM25_value_p95_country_history_count,PM10_value_p95_country_anomaly,PM10_value_p95_country_zscore,PM10_value_p95_country_history_count,O3_value_p95_country_anomaly,O3_value_p95_country_zscore,O3_value_p95_country_history_count,NO2_value_p95_country_anomaly,NO2_value_p95_country_zscore,NO2_value_p95_country_history_count
AU,Australia,2023-04-01,3.0,4.0,6.0,8.0,15.0,5.0,5.0,6.0,9.0,15.0,26.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,6.0,9.0,15.0,26.0,7.0,0.19,0.022,0.026,61.78,44.87,0.002,0.1379999999999999,0.0136666666666666,0.0123788888888888,21.050666666666665,12.332307692307692,0.0006614285714285,0.15,0.015,0.011,20.6,10.025,0.00055,0.186,0.0195,0.0228,24.56,19.695,0.00137,0.188,0.0207499999999999,0.0243999999999999,35.72599999999996,30.3725,0.0016849999999999,0.0535723809439154,0.0061860057118197,0.0087037067454683,12.154322256868523,9.08825541352896,0.0006790539637718,68,6,68,41,6,2023,4,2,109,0.8660254037844387,-0.4999999999999998,9.3,23.39999999999999,,,10.488999999999997,24,0,,51.01299999999998,16,0,,8.96,,,0.012,,,,,,,,,7.291999999999999,8.96,1.4891984421157605,58.37549999999996,94.47099999999992,51.046745640637994,24.494478260869563,5.423326954501142,23.0,13.405933333333294,0.5354395490254442,15.0,-0.0011187500000000988,-0.12271434298756811,8.0,0.01217499999999992,1.503740719490973,10.0
AU,Australia,2023-05-01,1.0,6.0,5.0,8.0,5.0,2.0,1.0,6.0,5.0,10.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,5.0,10.0,6.0,2.0,0.37,0.031,0.033,27.0,10.4,0.001,0.37,0.0106666666666666,0.0264,14.22,5.733333333333333,0.0005,0.37,0.0065,0.024,13.35,5.65,0.0005,0.37,0.0235,0.0326,19.8,8.2,0.0009,0.37,0.02725,0.0328,23.39999999999999,9.3,0.00095,,0.0113254874803103,0.0059413803110051,5.997925567320014,2.724457132470002,0.0007071067811865,30,6,30,27,6,2023,5,2,110,0.49999999999999994,-0.8660254037844387,5.8,27.7,9.015999999999991,22.705,10.481999999999998,25,0,0,47.95559999999998,17,0,0,30.3725,35.72599999999996,0.0243999999999999,0.0207499999999999,8.96,,,0.012,,,,,15.384166666666664,30.3725,13.024304284042712,29.00299999999998,35.72599999999996,9.507757779834286,2.4013750000000007,0.3599366513706109,24.0,0.2420624999999994,0.009912727298045307,16.0,0.0074055555555555715,0.8675630703191289,9.0,0.017568181818181844,2.0636606792760595,11.0
AU,Australia,2023-06-01,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,0.015,27.7,5.8,,,,0.015,27.7,5.8,,,,0.015,27.7,5.8,,,,0.015,27.7,5.8,,,,0.015,27.7,5.8,,,,,,,,3,3,3,3,3,2023,6,2,111,1.2246467991473532e-16,-1.0,,,,,10.474999999999998,26,,,44.89819999999999,18,,,9.3,23.39999999999999,0.0328,0.02725,30.3725,35.72599999999996,0.0243999999999999,0.0207499999999999,8.96,,,0.012,16.210833333333333,30.3725,12.265541247060126,29.562999999999974,35.72599999999996,8.71579818490536,-1.19468,-0.18242666780424582,25.0,4.527823529411773,0.191499727118288,17.0,-0.011134999999999992,-1.3284955447581686,10.0,,,12.0
AU,Australia,2023-08-01,1.0,1.0,3.0,12.0,12.0,,3.0,2.0,14.0,74.0,69.0,,1.0,1.0,2.0,3.0,3.0,,1.0,1.0,1.0,1.0,1.0,,3.0,2.0,14.0,74.0,69.0,,0.89,0.001,0.028,31.5,15.0,,0.34,0.0005,0.0127142857142857,10.553108108108107,4.058405797101448,,0.13,0.0005,0.01,9.15,3.7,,0.738,0.0009,0.0257,21.33,7.476,,0.814,0.00095,0.0266999999999999,22.705,9.015999999999991,,0.4807286136688766,0.0007071067811865,0.0090844632492774,7.498878258702262,2.897511926173703,,162,5,162,29,10,2023,8,3,113,-0.8660254037844384,-0.5000000000000004,,,,,10.467999999999996,27,,,41.840799999999945,19,,,,,,,5.8,27.7,0.015,,9.3,23.39999999999999,0.0328,0.02725,15.157499999999999,30.3725,13.29227853868553,28.941999999999982,35.72599999999996,6.2561563279700545,2.067269230769222,0.32196511911578785,26.0,-0.7187222222222154,-0.03129930287026222,18.0,0.001577272727272639,0.18273952839425397,11.0,-0.010195833333333309,-1.0652798731311566,12.0
AT,Austria,2016-12-01,0.0,0.0,1.0,0.0,,1.0,17.0,86.0,61.0,70.0,,38.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,17.0,86.0,61.0,70.0,,38.0,1037.0,108.0,81.0,64.0,,8.0,449.6470588235294,34.68604651162791,39.31147540983606,20.0,,2.5,237.0,23.0,41.0,11.0,,2.5,983.6,77.0,70.0,51.2,,4.300000000000004,1003.4,83.0,78.0,54.55,,5.0,344.92951112808373,26.33506346518759,22.106967969101625,17.266034345760623,,1.720307954832349,272,5,272,2,5,2016,12,4,33,-2.4492935982947064e-16,1.0,,,,0.0,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,0.0,,,0.0
AT,Austria,2017-02-01,,0.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,,,,1,1,1,0,1,2017,2,1,35,0.8660254037844386,0.5000000000000001,,0.0,,0.0,,0,,,,1,,,,,,,,54.55,78.0,83.0,,,,,,,,54.55,54.55,,,,0.0,,,1.0,,,1.0,,,1.0
AT,Austria,2017-03-01,0.0,,,0.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,2,2,2,0,2,2017,3,1,36,1.0,6.123233995736766e-17,,,,,,0,,,,2,,,,,,0.0,,,,,,54.55,78.0,83.0,,,,54.55,54.55,,,,0.0,,,1.0,,,1.0,,,2.0
AT,Austria,2017-05-01,,,,0.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,,1,1,1,0,1,2017,5,2,38,0.49999999999999994,-0.8660254037844387,,,,,,0,,,,3,,,,,,,,0.0,,,,,,0.0,,,,27.275,54.55,38.57267491372617,,,0.0,,,2.0,,,1.0,,,2.0
AT,Austria,2017-07-01,,2.0,1.0,1.0,,3.0,,9.0,5.0,7.0,,6.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,,9.0,5.0,7.0,,6.0,,38.62825775,134.48,30.0,,4.51885604,,8.138085522222221,61.71419999999999,12.830454687142858,,1.9014760016666663,,5.14998817,84.606,11.61318397,,1.61000001,,20.423257446000004,116.482,26.250000000000004,,3.75942802,,29.52575759799999,125.48099999999998,28.125,,4.13914203,,12.587110299989904,59.59739602700775,11.773446324802856,,1.6530997539506782,27,4,27,7,4,2017,7,3,40,-0.4999999999999997,-0.8660254037844388,,,,,,0,,,,4,,,,,,,,0.0,,,,,,,,,,0.0,0.0,0.0,,,0.0,9.941666666666666,0.3156640106064269,3.0,,,1.0,,,2.0
AT,Austria,2020-12-01,,0.0,1.0,0.0,,0.0,,2.0,2.0,2.0,,1.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,,2.0,2.0,2.0,,1.0,,35.09052276,35.02,34.5,,6.0,,21.561070435,20.5365,27.25,,6.0,,21.561070435,20.5365,27.25,,6.0,,32.384632295,32.1233,33.05,,6.0,,33.7375775275,33.571650000000005,33.775,,6.0,,19.133534969495205,20.482762130630725,10.253048327204938,,,7,4,7,1,4,2020,12,4,81,-2.4492935982947064e-16,1.0,,,,,,0,,,,5,,,,,,,,,,,,,,,,,,9.375,28.125,16.237976320958225,,,0.0,13.10625,0.5004075556472064,4.0,,,2.0,-3.771008338499996,-0.08963248599382409,3.0
AT,Austria,2021-04-01,,0.0,,0.0,,,,1.0,,1.0,,,,1.0,,1.0,,,,1.0,,1.0,,,,1.0,,1.0,,,,2.89699983,,9.89150047,,,,2.89699983,,9.89150047,,,,2.89699983,,9.89150047,,,,2.89699983,,9.89150047,,,,2.89699983,,9.89150047,,,,,,,,,2,2,2,0,2,2021,4,2,85,0.8660254037844387,-0.4999999999999998,,,,,,0,,,44.162499999999994,6,,,,,,,,,,,,,,,,,,20.633333333333333,33.775,18.09092198682348,,,0.0,-13.398499529999999,-0.5719189012952185,5.0,,,3.0,-33.668833951375,-0.9786523179891297,4.0
AT,Austria,2021-12-01,1.0,0.0,0.0,0.0,,,1.0,2.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,1.0,2.0,1.0,1.0,,,1044.51549,19.76700019,69.606,7.27649974,,,1044.51549,9.883500095,69.606,7.27649974,,,1044.51549,9.883500095,69.606,7.27649974,,,1044.51549,17.790300171000002,69.606,7.27649974,,,1044.51549,18.7786501805,69.606,7.27649974,,,,13.977379878064774,,,,,5,4,5,1,4,2021,12,4,93,-2.4492935982947064e-16,1.0,,,,,,0,,,42.08500000000001,7,,,,,,,,,,,,,,,,,,23.930500156666668,33.775,12.482017431155512,,,0.0,-13.780417004999999,-0.6363275796666944,6.0,-9.411549999999991,-0.20476306458279933,3.0,-11.053416810599998,-0.33111185371388435,5.0
AT,Austria,2022-02-01,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,2.71999979,,,,,,2.71999979,,,,,,2.71999979,,,,,,2.71999979,,,,,,2.71999979,,,,,,,1,1,1,1,1,2022,2,1,95,0.8660254037844386,0.5000000000000001,,,,,,0,,,42.08500000000001,7,,,,,,,,7.27649974,69.606,18.7786501805,,,,,,,,16.98100007,33.775,14.602684083452093,,,0.0,,,7.0,,,4.0,,,6.0
AT,Austria,2022-05-01,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,13.20600795,,,,,,13.20600795,,,,,,13.20600795,,,,,,13.20600795,,,,,,13.20600795,,,,,,,1,1,1,1,1,2022,5,2,98,0.49999999999999994,-0.8660254037844387,,,,,,0,,,42.08500000000001,7,,,,,,,,,,,,,,,,,,8.584000105000001,9.89150047,1.8490847489907791,,,0.0,,,7.0,,,4.0,,,6.0
AT,Austria,2023-06-01,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,1.40074992,99.894,7.54714965,,,,1.40074992,99.894,7.54714965,,,,1.40074992,99.894,7.54714965,,,,1.40074992,99.894,7.54714965,,,,1.40074992,99.894,7.54714965,,,,,,,,,3,3,3,3,3,2023,6,2,111,1.2246467991473532e-16,-1.0,,,,,,0,,,40.00749999999999,8,,,,,,,,,,,,,,,,,,7.27649974,7.27649974,,,,0.0,-11.541136094285713,-0.5645269981871647,7.0,23.229337500000014,0.6141653122346076,4.0,-26.589080936,-0.8805064203055017,6.0
AT,Austria,2023-08-01,9.0,10.0,11.0,10.0,8.0,8.0,25.0,136.0,101.0,116.0,57.0,57.0,1.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,25.0,136.0,101.0,116.0,57.0,57.0,320.66148,44.1760025,102.326,31.31949996,9.05499935,5.21515035,224.578794,11.479435625514707,50.39013861386138,7.943600313534483,3.924464498947368,1.416256172982456,215.6555,8.793615335,52.28,6.0,3.13499999,1.20000004,297.10620400000005,23.67774963,67.735,13.85465097,6.568722149999999,2.93162479,308.798592,31.55066871,71.954,15.79375004,8.060353657999999,3.212326614,56.37421124215495,8.823334505531415,17.48855741050685,4.809262666794544,1.9428585671029024,1.1288273132224915,492,6,492,56,12,2023,8,3,113,-0.8660254037844384,-0.5000000000000004,,,,,,1,,,37.93,9,,,,,,,,7.54714965,99.894,1.40074992,,,,,,,,7.54714965,7.54714965,,,,0.0,-1.8518936924999974,-0.09564472460513009,8.0,-9.356530000000006,-0.2722830271440805,5.0,7.359277987714286,0.2508175251890289,7.0
AZ,Azerbaijan,2023-08-01,,,,,0.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,15.0,,,,,,15.0,,,,,,15.0,,,,,,15.0,,,,,,15.0,,,,,,,,1,1,1,0,1,2023,8,3,113,-0.8660254037844384,-0.5000000000000004,,,,,,1,,,,0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,0.0,,,0.0
BH,Bahrain,2023-05-01,,,,,0.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,23.0,,,,,,23.0,,,,,,23.0,,,,,,23.0,,,,,,23.0,,,,,,,,1,1,1,0,1,2023,5,2,110,0.49999999999999994,-0.8660254037844387,,,,,,1,,,,0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,0.0,,,0.0
BD,Bangladesh,2016-11-01,,,,,0.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,45.5,,,,,,45.5,,,,,,45.5,,,,,,45.5,,,,,,45.5,,,,,,,,1,1,1,0,1,2016,11,4,32,-0.5000000000000004,0.8660254037844384,,,,,,1,,,,0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,0.0,,,0.0
BD,Bangladesh,2022-10-01,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1420.0,16.95,9.82,134.0,68.0,28.13,1230.0,14.145,5.195,108.4,65.45,21.025,1230.0,14.145,5.195,108.4,65.45,21.025,1382.0,16.389,8.895,128.88,67.49,26.709,1401.0,16.6695,9.3575,131.44,67.745,27.4195,268.70057685088807,3.966869042456531,6.540737725975565,36.20386719675123,3.606244584051391,10.04798736066084,12,6,12,0,6,2022,10,4,103,-0.8660254037844386,0.5000000000000001,,,,,,2,,,,1,,,,,,,,,,,,,,,45.5,45.5,,,,,,,1.0,,,0.0,,,0.0,,,0.0
BD,Bangladesh,2023-08-01,,,,,0.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,103.0,,,,,,103.0,,,,,,103.0,,,,,,103.0,,,,,,103.0,,,,,,,,1,1,1,0,1,2023,8,3,113,-0.8660254037844384,-0.5000000000000004,,,,,,3,,,,1,,,,,,,,,,,,,,,56.6225,67.745,15.729590347494753,131.44,131.44,,,,2.0,,,1.0,,,1.0,,,1.0
BE,Belgium,2016-12-01,,,,,,1.0,,,,,,2.0,,,,,,1.0,,,,,,1.0,,,,,,2.0,,,,,,1.0,,,,,,0.75,,,,,,0.75,,,,,,0.95,,,,,,0.975,,,,,,0.3535533905932738,2,1,2,1,1,2016,12,4,33,-2.4492935982947064e-16,1.0,24.975,38.3,10.0,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,0.0,,,0.0
BE,Belgium,2017-01-01,,0.0,0.0,0.0,0.0,2.0,,3.0,2.0,2.0,2.0,5.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,3.0,2.0,2.0,2.0,5.0,,49.5,3.0,38.7,25.0,3.0,,46.66666666666666,2.75,34.7,24.75,1.7,,46.0,2.75,34.7,24.75,1.5,,48.8,2.95,37.900000000000006,24.95,2.6,,49.15,2.975,38.3,24.975,2.8,,2.565800719723442,0.3535533905932738,5.656854249492384,0.3535533905932738,0.8366600265340756,14,5,14,2,5,2017,1,1,34,0.49999999999999994,0.8660254037844387,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,0.0,,,0.0
BE,Belgium,2017-03-01,,,,,0.0,1.0,,,,,1.0,2.0,,,,,1.0,1.0,,,,,1.0,1.0,,,,,1.0,2.0,,,,,10.0,3.5,,,,,10.0,2.25,,,,,10.0,2.25,,,,,10.0,3.25,,,,,10.0,3.375,,,,,,1.7677669529663689,3,2,3,1,2,2017,3,1,36,1.0,6.123233995736766e-17,,,,,,2,,,,1,,,,,,,24.975,38.3,2.975,49.15,,,,,24.975,24.975,,38.3,38.3,,,,1.0,,,1.0,,,1.0,,,1.0
BE,Belgium,2017-07-01,,0.0,,0.0,,0.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,7.78,,19.2,,3.6,,7.78,,19.2,,3.6,,7.78,,19.2,,3.6,,7.78,,19.2,,3.6,,7.78,,19.2,,3.6,,,,,,,3,3,3,0,3,2017,7,3,40,-0.4999999999999997,-0.8660254037844388,,,,,,2,,,,2,,,,,,,,,,,,,,,17.4875,24.975,10.58892404826855,38.3,38.3,,,,2.0,,,1.0,,,1.0,,,1.0
BE,Belgium,2018-01-01,,0.0,,0.0,0.0,0.0,,1.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,71.5,,38.4,19.0,7.0,,71.5,,38.4,19.0,7.0,,71.5,,38.4,19.0,7.0,,71.5,,38.4,19.0,7.0,,71.5,,38.4,19.0,7.0,,,,,,,4,4,4,0,4,2018,1,1,46,0.49999999999999994,0.8660254037844387,,,,13.3,,3,,,,3,,,,,,,,,,,,,,,17.4875,24.975,10.58892404826855,28.75,38.3,13.505739520663058,,,2.0,,,2.0,,,1.0,,,2.0
BE,Belgium,2018-04-01,,0.0,0.0,0.0,,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,10.2,55.48,13.3,,,,10.2,55.48,13.3,,,,10.2,55.48,13.3,,,,10.2,55.48,13.3,,,,10.2,55.48,13.3,,,,,,,,,3,3,3,0,3,2018,4,2,49,0.8660254037844387,-0.4999999999999998,,,,,,3,,,,4,,,,,,,,,,,19.0,38.4,,71.5,14.5,19.0,6.363961030678928,28.799999999999997,38.4,13.576450198781714,,,3.0,-18.666666666666664,-1.6883177266730285,3.0,,,1.0,-32.61,-1.0086715915055513,3.0
BE,Belgium,2019-01-01,,0.0,,0.0,0.0,,,1.0,,1.0,1.0,,,1.0,,1.0,1.0,,,1.0,,1.0,1.0,,,1.0,,1.0,1.0,,,3.5,,38.7,25.0,,,3.5,,38.7,25.0,,,3.5,,38.7,25.0,,,3.5,,38.7,25.0,,,3.5,,38.7,25.0,,,,,,,,3,3,3,0,3,2019,1,1,58,0.49999999999999994,0.8660254037844387,,,,,,4,,,,5,,,,,,,,,,,,,,,19.0,19.0,,23.63333333333333,38.4,13.12415076617658,7.008333333333333,0.9297029980381035,3.0,11.400000000000006,0.8779453441766821,4.0,,,2.0,-31.1575,-1.0042151438161315,4.0
BE,Belgium,2020-01-01,,,,,,3.0,,,,,,6.0,,,,,,1.0,,,,,,1.0,,,,,,6.0,,,,,,1.0,,,,,,0.3333333333333333,,,,,,0.0,,,,,,1.0,,,,,,1.0,,,,,,0.5163977794943223,6,1,6,3,1,2020,1,1,70,0.49999999999999994,0.8660254037844387,,,,,,4,,,,5,,,,,,,,,,,,,,,22.0,25.0,4.242640687119285,30.13333333333333,38.7,14.578865982418979,,,4.0,,,5.0,,,2.0,,,5.0
BE,Belgium,2020-02-01,,,,,,1.0,,,,,,2.0,,,,,,1.0,,,,,,1.0,,,,,,2.0,,,,,,10.0,,,,,,5.5,,,,,,5.5,,,,,,9.1,,,,,,9.55,,,,,,6.363961030678928,2,1,2,1,1,2020,2,1,71,0.8660254037844386,0.5000000000000001,,,,,,4,,,,5,,,,,,,,,,,,,,,25.0,25.0,,26.0,38.7,17.960512242138307,,,4.0,,,5.0,,,2.0,,,5.0
BE,Belgium,2020-10-01,,,,0.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,4.0,,,,,,4.0,,,,,,4.0,,,,,,4.0,,,,,,4.0,,,,,,,,,1,1,1,0,1,2020,10,4,79,-0.8660254037844386,0.5000000000000001,,,,,,4,,,38.55,6,,,,,,,,,,,,,,,25.0,25.0,,38.7,38.7,,,,4.0,-25.579999999999995,-2.071767896009037,5.0,,,2.0,,,5.0
BE,Belgium,2020-12-01,0.0,0.0,0.0,,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,0.21,25.5,19.5,,,,0.21,25.5,19.5,,,,0.21,25.5,19.5,,,,0.21,25.5,19.5,,,,0.21,25.5,19.5,,,,,,,,,,3,3,3,0,3,2020,12,4,81,-2.4492935982947064e-16,1.0,,,,,,4,,,38.55,6,,,,,,,,4.0,,,,,,,,,,4.0,4.0,,,,4.0,,,6.0,,,2.0,-2.9259999999999984,-0.0966698000354113,5.0
BE,Belgium,2021-01-01,,1.0,,,,,,4.0,,,,,,1.0,,,,,,1.0,,,,,,4.0,,,,,,29.5,,,,,,19.25,,,,,,18.75,,,,,,28.6,,,,,,29.05,,,,,,10.18577439373168,,,,,4,1,4,1,1,2021,1,1,82,0.49999999999999994,0.8660254037844387,,,,,,4,,,38.55,6,,,,,19.5,25.5,,,,,,4.0,,,,,,4.0,4.0,,,,4.0,,,6.0,,,3.0,1.1116666666666681,0.041022652549317994,6.0
BE,Belgium,2021-02-01,,0.0,,,,0.0,,1.0,,,,1.0,,1.0,,,,1.0,,1.0,,,,1.0,,1.0,,,,1.0,,21.0,,,,2.0,,21.0,,,,2.0,,21.0,,,,2.0,,21.0,,,,2.0,,21.0,,,,2.0,,,,,,,2,2,2,0,2,2021,2,1,83,0.8660254037844386,0.5000000000000001,,,,,,4,,,38.55,6,,,,,,29.05,,,19.5,25.5,,,,,,,,4.0,4.0,,,,4.0,,,6.0,,,3.0,-7.09714285714286,-0.2868538542524724,7.0
BE,Belgium,2021-12-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,130.0,5.0,34.5,5.771,2.653,1.5,130.0,5.0,34.5,5.771,2.653,1.5,130.0,5.0,34.5,5.771,2.653,1.5,130.0,5.0,34.5,5.771,2.653,1.5,130.0,5.0,34.5,5.771,2.653,1.5,,,,,,,6,6,6,0,6,2021,12,4,93,-2.4492935982947064e-16,1.0,,,,,,5,,,38.52,7,,,,,,,,,,,,,,,,,,,,,-17.09075,-2.4130752134225393,4.0,-19.545666666666662,-1.285972410776928,6.0,8.515,0.31717342597304077,3.0,-22.21,-0.9638486816830389,8.0
BE,Belgium,2022-01-01,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,71.5,,,,,,71.5,,,,,,71.5,,,,,,71.5,,,,,,71.5,,,,,,,,,,1,1,1,1,1,2022,1,1,94,0.49999999999999994,0.8660254037844387,7.52,16.674999999999997,,,,5,,,38.52,7,0,,2.653,5.771,34.5,5.0,,,,,,,,,2.653,2.653,,5.771,5.771,,,,5.0,,,7.0,43.386250000000004,1.9429822137291415,4.0,,,9.0
BE,Belgium,2022-02-01,,,,2.0,1.0,,,,,2.0,1.0,,,,,1.0,1.0,,,,,1.0,1.0,,,,,2.0,1.0,,,,,16.9,7.52,,,,,14.65,7.52,,,,,14.65,7.52,,,,,16.45,7.52,,,,,16.674999999999997,7.52,,,,,3.181980515339462,,,3,2,3,3,2,2022,2,1,95,0.8660254037844386,0.5000000000000001,,,,,24.9875,6,,,38.49,8,,,,,71.5,,2.653,5.771,34.5,5.0,,,,,2.653,2.653,,5.771,5.771,,-8.805600000000002,-0.8985271538950101,5.0,-5.849428571428572,-0.3721242872422559,7.0,,,5.0,,,9.0
BE,Belgium,2022-10-01,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,120.0,,,,,,120.0,,,,,,120.0,,,,,,120.0,,,,,,120.0,,,,,,,,,,,,1,1,1,1,1,2022,10,4,103,-0.8660254037844386,0.5000000000000001,,,,,24.9875,6,,,38.49,8,,,,,,,,,,,,,,,5.0865,7.52,3.441488704034927,11.222999999999999,16.674999999999997,7.7102923420581115,,,6.0,,,8.0,,,5.0,,,9.0
BE,Belgium,2022-12-01,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,3.8,,,,,,3.8,,,,,,3.8,,,,,,3.8,,,,,,3.8,,,,,,,1,1,1,1,1,2022,12,4,105,-2.4492935982947064e-16,1.0,,,,,24.9875,6,,,38.49,8,,,,,,,,,,,,,,,7.52,7.52,,16.674999999999997,16.674999999999997,,,,6.0,,,8.0,,,5.0,,,9.0
BE,Belgium,2023-01-01,2.0,,,,,2.0,3.0,,,,,2.0,1.0,,,,,1.0,1.0,,,,,1.0,3.0,,,,,2.0,1045.0,,,,,0.0,445.0,,,,,0.0,155.0,,,,,0.0,867.0,,,,,0.0,956.0,,,,,0.0,519.7114584074513,,,,,0.0,5,2,5,4,2,2023,1,1,106,0.49999999999999994,0.8660254037844387,,,,,24.9875,6,,,38.49,8,,,,,,,,,,,,,,,7.52,7.52,,16.674999999999997,16.674999999999997,,,,6.0,,,8.0,,,5.0,,,9.0
