Country_Code,Country,Date,CO_cities_count,NO2_cities_count,O3_cities_count,PM10_cities_count,PM25_cities_count,SO2_cities_count,CO_locations_count,NO2_locations_count,O3_locations_count,PM10_locations_count,PM25_locations_count,SO2_locations_count,CO_sources_count,NO2_sources_count,O3_sources_count,PM10_sources_count,PM25_sources_count,SO2_sources_count,CO_units_count,NO2_units_count,O3_units_count,PM10_units_count,PM25_units_count,SO2_units_count,CO_value_count,NO2_value_count,O3_value_count,PM10_value_count,PM25_value_count,SO2_value_count,CO_value_max,NO2_value_max,O3_value_max,PM10_value_max,PM25_value_max,SO2_value_max,CO_value_mean,NO2_value_mean,O3_value_mean,PM10_value_mean,PM25_value_mean,SO2_value_mean,CO_value_median,NO2_value_median,O3_value_median,PM10_value_median,PM25_value_median,SO2_value_median,CO_value_p90,NO2_value_p90,O3_value_p90,PM10_value_p90,PM25_value_p90,SO2_value_p90,CO_value_p95,NO2_value_p95,O3_value_p95,PM10_value_p95,PM25_value_p95,SO2_value_p95,CO_value_std,NO2_value_std,O3_value_std,PM10_value_std,PM25_value_std,SO2_value_std,total_records,observed_pollutants,total_locations,total_cities,total_sources
AT,Austria,2021-04-01,,0.0,,0.0,,,,1.0,,1.0,,,,1.0,,1.0,,,,1.0,,1.0,,,,1.0,,1.0,,,,2.89699983,,9.89150047,,,,2.89699983,,9.89150047,,,,2.89699983,,9.89150047,,,,2.89699983,,9.89150047,,,,2.89699983,,9.89150047,,,,,,,,,2,2,2,0,2
AT,Austria,2021-12-01,1.0,0.0,0.0,0.0,,,1.0,2.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,1.0,2.0,1.0,1.0,,,1044.51549,19.76700019,69.606,7.27649974,,,1044.51549,9.883500095,69.606,7.27649974,,,1044.51549,9.883500095,69.606,7.27649974,,,1044.51549,17.790300171000002,69.606,7.27649974,,,1044.51549,18.7786501805,69.606,7.27649974,,,,13.977379878064774,,,,,5,4,5,1,4
AT,Austria,2022-02-01,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,2.71999979,,,,,,2.71999979,,,,,,2.71999979,,,,,,2.71999979,,,,,,2.71999979,,,,,,,1,1,1,1,1
AT,Austria,2022-05-01,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,13.20600795,,,,,,13.20600795,,,,,,13.20600795,,,,,,13.20600795,,,,,,13.20600795,,,,,,,1,1,1,1,1
AT,Austria,2023-06-01,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,1.40074992,99.894,7.54714965,,,,1.40074992,99.894,7.54714965,,,,1.40074992,99.894,7.54714965,,,,1.40074992,99.894,7.54714965,,,,1.40074992,99.894,7.54714965,,,,,,,,,3,3,3,3,3
AT,Austria,2023-08-01,9.0,10.0,11.0,10.0,8.0,8.0,25.0,136.0,101.0,116.0,57.0,57.0,1.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,25.0,136.0,101.0,116.0,57.0,57.0,320.66148,44.1760025,102.326,31.31949996,9.05499935,5.21515035,224.57879400000002,11.479435625514707,50.39013861386138,7.943600313534483,3.9244644989473683,1.416256172982456,215.6555,8.793615335,52.28,6.0,3.13499999,1.20000004,297.10620400000005,23.67774963,67.735,13.85465097,6.568722149999999,2.93162479,308.798592,31.55066871,71.954,15.793750039999999,8.060353657999999,3.2123266139999997,56.37421124215495,8.823334505531415,17.48855741050685,4.809262666794544,1.9428585671029022,1.1288273132224917,492,6,492,56,12
AZ,Azerbaijan,2023-08-01,,,,,0.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,15.0,,,,,,15.0,,,,,,15.0,,,,,,15.0,,,,,,15.0,,,,,,,,1,1,1,0,1
BH,Bahrain,2023-05-01,,,,,0.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,23.0,,,,,,23.0,,,,,,23.0,,,,,,23.0,,,,,,23.0,,,,,,,,1,1,1,0,1
BD,Bangladesh,2016-11-01,,,,,0.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,45.5,,,,,,45.5,,,,,,45.5,,,,,,45.5,,,,,,45.5,,,,,,,,1,1,1,0,1
BD,Bangladesh,2022-10-01,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1420.0,16.95,9.82,134.0,68.0,28.13,1230.0,14.145,5.195,108.4,65.45,21.025,1230.0,14.145,5.195,108.4,65.45,21.025,1382.0,16.389,8.895,128.88,67.49,26.709,1401.0,16.6695,9.3575,131.44,67.745,27.4195,268.70057685088807,3.966869042456531,6.540737725975565,36.20386719675123,3.6062445840513906,10.047987360660839,12,6,12,0,6
BD,Bangladesh,2023-08-01,,,,,0.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,103.0,,,,,,103.0,,,,,,103.0,,,,,,103.0,,,,,,103.0,,,,,,,,1,1,1,0,1
BE,Belgium,2016-12-01,,,,,,1.0,,,,,,2.0,,,,,,1.0,,,,,,1.0,,,,,,2.0,,,,,,1.0,,,,,,0.75,,,,,,0.75,,,,,,0.95,,,,,,0.975,,,,,,0.3535533905932738,2,1,2,1,1
BE,Belgium,2017-01-01,,0.0,0.0,0.0,0.0,2.0,,3.0,2.0,2.0,2.0,5.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,3.0,2.0,2.0,2.0,5.0,,49.5,3.0,38.7,25.0,3.0,,46.666666666666664,2.75,34.7,24.75,1.7,,46.0,2.75,34.7,24.75,1.5,,48.8,2.95,37.900000000000006,24.95,2.6,,49.15,2.975,38.300000000000004,24.975,2.8,,2.565800719723442,0.3535533905932738,5.656854249492384,0.3535533905932738,0.8366600265340756,14,5,14,2,5
BE,Belgium,2017-03-01,,,,,0.0,1.0,,,,,1.0,2.0,,,,,1.0,1.0,,,,,1.0,1.0,,,,,1.0,2.0,,,,,10.0,3.5,,,,,10.0,2.25,,,,,10.0,2.25,,,,,10.0,3.25,,,,,10.0,3.375,,,,,,1.7677669529663689,3,2,3,1,2
BE,Belgium,2017-07-01,,0.0,,0.0,,0.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,7.78,,19.2,,3.6,,7.78,,19.2,,3.6,,7.78,,19.2,,3.6,,7.78,,19.2,,3.6,,7.78,,19.2,,3.6,,,,,,,3,3,3,0,3
BE,Belgium,2018-01-01,,0.0,,0.0,0.0,0.0,,1.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,71.5,,38.4,19.0,7.0,,71.5,,38.4,19.0,7.0,,71.5,,38.4,19.0,7.0,,71.5,,38.4,19.0,7.0,,71.5,,38.4,19.0,7.0,,,,,,,4,4,4,0,4
BE,Belgium,2018-04-01,,0.0,0.0,0.0,,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,10.2,55.48,13.3,,,,10.2,55.48,13.3,,,,10.2,55.48,13.3,,,,10.2,55.48,13.3,,,,10.2,55.48,13.3,,,,,,,,,3,3,3,0,3
BE,Belgium,2019-01-01,,0.0,,0.0,0.0,,,1.0,,1.0,1.0,,,1.0,,1.0,1.0,,,1.0,,1.0,1.0,,,1.0,,1.0,1.0,,,3.5,,38.7,25.0,,,3.5,,38.7,25.0,,,3.5,,38.7,25.0,,,3.5,,38.7,25.0,,,3.5,,38.7,25.0,,,,,,,,3,3,3,0,3
BE,Belgium,2020-01-01,,,,,,3.0,,,,,,6.0,,,,,,1.0,,,,,,1.0,,,,,,6.0,,,,,,1.0,,,,,,0.3333333333333333,,,,,,0.0,,,,,,1.0,,,,,,1.0,,,,,,0.5163977794943223,6,1,6,3,1
BE,Belgium,2020-02-01,,,,,,1.0,,,,,,2.0,,,,,,1.0,,,,,,1.0,,,,,,2.0,,,,,,10.0,,,,,,5.5,,,,,,5.5,,,,,,9.1,,,,,,9.549999999999999,,,,,,6.363961030678928,2,1,2,1,1
BE,Belgium,2020-10-01,,,,0.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,4.0,,,,,,4.0,,,,,,4.0,,,,,,4.0,,,,,,4.0,,,,,,,,,1,1,1,0,1
BE,Belgium,2020-12-01,0.0,0.0,0.0,,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,0.21,25.5,19.5,,,,0.21,25.5,19.5,,,,0.21,25.5,19.5,,,,0.21,25.5,19.5,,,,0.21,25.5,19.5,,,,,,,,,,3,3,3,0,3
BE,Belgium,2021-01-01,,1.0,,,,,,4.0,,,,,,1.0,,,,,,1.0,,,,,,4.0,,,,,,29.5,,,,,,19.25,,,,,,18.75,,,,,,28.6,,,,,,29.049999999999997,,,,,,10.18577439373168,,,,,4,1,4,1,1
BE,Belgium,2021-02-01,,0.0,,,,0.0,,1.0,,,,1.0,,1.0,,,,1.0,,1.0,,,,1.0,,1.0,,,,1.0,,21.0,,,,2.0,,21.0,,,,2.0,,21.0,,,,2.0,,21.0,,,,2.0,,21.0,,,,2.0,,,,,,,2,2,2,0,2
BE,Belgium,2021-12-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,130.0,5.0,34.5,5.771,2.653,1.5,130.0,5.0,34.5,5.771,2.653,1.5,130.0,5.0,34.5,5.771,2.653,1.5,130.0,5.0,34.5,5.771,2.653,1.5,130.0,5.0,34.5,5.771,2.653,1.5,,,,,,,6,6,6,0,6
BE,Belgium,2022-01-01,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,71.5,,,,,,71.5,,,,,,71.5,,,,,,71.5,,,,,,71.5,,,,,,,,,,1,1,1,1,1
BE,Belgium,2022-02-01,,,,2.0,1.0,,,,,2.0,1.0,,,,,1.0,1.0,,,,,1.0,1.0,,,,,2.0,1.0,,,,,16.9,7.52,,,,,14.649999999999999,7.52,,,,,14.649999999999999,7.52,,,,,16.45,7.52,,,,,16.674999999999997,7.52,,,,,3.181980515339462,,,3,2,3,3,2
BE,Belgium,2022-10-01,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,120.0,,,,,,120.0,,,,,,120.0,,,,,,120.0,,,,,,120.0,,,,,,,,,,,,1,1,1,1,1
BE,Belgium,2022-12-01,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,3.8,,,,,,3.8,,,,,,3.8,,,,,,3.8,,,,,,3.8,,,,,,,1,1,1,1,1
BE,Belgium,2023-01-01,2.0,,,,,2.0,3.0,,,,,2.0,1.0,,,,,1.0,1.0,,,,,1.0,3.0,,,,,2.0,1045.0,,,,,0.0,445.0,,,,,0.0,155.0,,,,,0.0,867.0,,,,,0.0,955.9999999999999,,,,,0.0,519.7114584074513,,,,,0.0,5,2,5,4,2
BE,Belgium,2023-02-01,1.0,,1.0,,,,1.0,,1.0,,,,1.0,,1.0,,,,1.0,,1.0,,,,1.0,,1.0,,,,545.0,,12.0,,,,545.0,,12.0,,,,545.0,,12.0,,,,545.0,,12.0,,,,545.0,,12.0,,,,,,,,,,2,2,2,2,2
BE,Belgium,2023-04-01,,0.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,19.0,,,,,,19.0,,,,,,19.0,,,,,,19.0,,,,,,19.0,,,,,,,,,,,1,1,1,0,1
BE,Belgium,2023-07-01,,1.0,1.0,1.0,1.0,,,2.0,1.0,2.0,1.0,,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,2.0,1.0,2.0,1.0,,,36.849,80.551,12.165,4.384,,,19.912,80.551,11.136,4.384,,,19.912,80.551,11.136,4.384,,,33.4616,80.551,11.9592,4.384,,,35.1553,80.551,12.0621,4.384,,,23.952535105913107,,1.4552257556819148,,,6,4,6,4,4
BE,Belgium,2023-08-01,4.0,11.0,13.0,13.0,10.0,9.0,11.0,69.0,36.0,58.0,56.0,22.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,69.0,36.0,58.0,56.0,22.0,305.0,66.5,78.5,57.9,10.81,3.0,206.8181818181818,17.655072463768118,43.75888888888889,10.061568965517242,3.4073839285714285,0.7268181818181818,195.0,15.0,46.25,8.9,3.4074999999999998,0.12,295.0,33.60000000000001,62.0,12.4,5.4755,1.8450000000000002,300.0,46.3,67.125,13.905349999999995,6.4190000000000005,2.942499999999999,49.76307502921857,13.472865281436261,15.505916433556722,8.032169310248237,1.9556055165299744,0.9936291651058344,252,6,252,60,12
BZ,Belize,2023-08-01,,,,,0.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,6.0,,,,,,6.0,,,,,,6.0,,,,,,6.0,,,,,,6.0,,,,,,,,1,1,1,0,1
BM,Bermuda,2021-03-01,,,0.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,0.012,,,,,,0.012,,,,,,0.012,,,,,,0.012,,,,,,0.012,,,,,,,,,,1,1,1,0,1
BM,Bermuda,2023-05-01,,,,,0.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,17.0,,,,,,17.0,,,,,,17.0,,,,,,17.0,,,,,,17.0,,,,,,,,1,1,1,0,1
BA,Bosnia and Herzegovina,2016-06-01,0.0,0.0,0.0,,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,0.0,0.0,110.0,,,,0.0,0.0,110.0,,,,0.0,0.0,110.0,,,,0.0,0.0,110.0,,,,0.0,0.0,110.0,,,,,,,,,,3,3,3,0,3
BA,Bosnia and Herzegovina,2016-08-01,,0.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,5.0,,,,,,5.0,,,,,,5.0,,,,,,5.0,,,,,,5.0,,,,,,,,,,,1,1,1,0,1
BA,Bosnia and Herzegovina,2016-11-01,0.0,,,,,,3.0,,,,,,1.0,,,,,,1.0,,,,,,3.0,,,,,,1508.0,,,,,,780.3333333333334,,,,,,566.0,,,,,,1319.6000000000001,,,,,,1413.8,,,,,,647.668382224525,,,,,,3,1,3,0,1
BA,Bosnia and Herzegovina,2017-02-01,,,0.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,19.0,,,,,,19.0,,,,,,19.0,,,,,,19.0,,,,,,19.0,,,,,,,,,,1,1,1,0,1
BA,Bosnia and Herzegovina,2017-10-01,,0.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,22.0,,,,,,22.0,,,,,,22.0,,,,,,22.0,,,,,,22.0,,,,,,,,,,,1,1,1,0,1
BA,Bosnia and Herzegovina,2018-03-01,,0.0,,0.0,,0.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,19.0,,2.0,,29.0,,19.0,,2.0,,29.0,,19.0,,2.0,,29.0,,19.0,,2.0,,29.0,,19.0,,2.0,,29.0,,,,,,,3,3,3,0,3
BA,Bosnia and Herzegovina,2018-08-01,,,0.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,8.0,,,,,,8.0,,,,,,8.0,,,,,,8.0,,,,,,8.0,,,,,,,,,,1,1,1,0,1
BA,Bosnia and Herzegovina,2018-09-01,0.0,,,,,0.0,1.0,,,,,1.0,1.0,,,,,1.0,1.0,,,,,1.0,1.0,,,,,1.0,141.0,,,,,10.0,141.0,,,,,10.0,141.0,,,,,10.0,141.0,,,,,10.0,141.0,,,,,10.0,,,,,,,2,2,2,0,2
BA,Bosnia and Herzegovina,2018-10-01,0.0,0.0,0.0,0.0,,0.0,6.0,9.0,9.0,11.0,,10.0,2.0,2.0,2.0,2.0,,2.0,1.0,1.0,1.0,1.0,,1.0,6.0,9.0,9.0,11.0,,10.0,1409.0,57.0,97.0,101.0,,113.0,496.6666666666667,27.666666666666668,24.555555555555557,67.54545454545455,,29.5,336.0,30.0,14.0,86.0,,23.0,952.5,40.2,59.400000000000006,100.0,,49.99999999999997,1180.75,48.599999999999994,78.19999999999999,100.5,,81.49999999999993,462.92187965861655,15.411035007422441,30.704686576771596,32.724191774171096,,32.253337467272715,45,5,45,0,10
BA,Bosnia and Herzegovina,2021-12-01,,,,,0.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,87.0,,,,,,87.0,,,,,,87.0,,,,,,87.0,,,,,,87.0,,,,,,,,1,1,1,0,1
BA,Bosnia and Herzegovina,2022-01-01,0.0,0.0,0.0,,0.0,0.0,4.0,4.0,4.0,,3.0,4.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,4.0,4.0,4.0,,3.0,4.0,1736.0,28.9,48.3,,45.3,253.7,1026.5,21.2,38.175,,23.099999999999998,83.89999999999999,933.0,19.549999999999997,42.4,,17.7,35.3,1613.6000000000001,26.89,47.699999999999996,,39.78,192.71000000000004,1674.8,27.894999999999996,48.0,,42.53999999999999,223.20499999999993,607.1603302807807,5.719557092409632,13.085201565126914,,20.052929960482082,114.4300951090519,19,5,19,0,5
BA,Bosnia and Herzegovina,2023-07-01,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1393.0,,,,,,1393.0,,,,,,1393.0,,,,,,1393.0,,,,,,1393.0,,,,,,,,,,,,1,1,1,1,1
BA,Bosnia and Herzegovina,2023-08-01,,1.0,1.0,,1.0,1.0,,1.0,1.0,,3.0,1.0,,1.0,1.0,,2.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,3.0,1.0,,10.5,42.4,,28.0,13.0,,10.5,42.4,,18.5,13.0,,10.5,42.4,,16.2,13.0,,10.5,42.4,,25.64,13.0,,10.5,42.4,,26.82,13.0,,,,,8.584287972802404,,6,4,6,4,5
BR,Brazil,2017-10-01,2.0,6.0,0.0,0.0,0.0,1.0,4.0,10.0,3.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,10.0,3.0,4.0,1.0,2.0,1.2,76.0,124.0,107.0,28.0,2.0,0.575,42.0,74.66666666666667,65.0,28.0,1.5,0.4,44.5,77.0,54.0,28.0,1.5,0.9600000000000002,69.7,114.6,93.5,28.0,1.9,1.0799999999999996,72.85,119.3,100.24999999999999,28.0,1.95,0.41932485418030413,22.958900476963418,50.54041287260457,29.06314963431642,,0.7071067811865476,24,6,24,9,9
BR,Brazil,2022-02-01,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,,1,1,1,1,1
BR,Brazil,2022-07-01,,0.0,,,,0.0,,1.0,,,,1.0,,1.0,,,,1.0,,1.0,,,,1.0,,1.0,,,,1.0,,82.0,,,,49.0,,82.0,,,,49.0,,82.0,,,,49.0,,82.0,,,,49.0,,82.0,,,,49.0,,,,,,,2,2,2,0,2
BR,Brazil,2022-10-01,2.0,5.0,6.0,,3.0,2.0,2.0,5.0,6.0,,3.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,5.0,6.0,,3.0,2.0,0.4,32.0,83.0,,20.0,2.0,0.4,17.2,68.5,,15.333333333333334,1.5,0.4,13.0,70.5,,16.0,1.5,0.4,29.2,82.5,,19.2,1.9,0.4,30.599999999999998,82.75,,19.6,1.95,0.0,10.894952959971878,14.815532390029054,,5.033222956847166,0.7071067811865476,18,5,18,18,5
BR,Brazil,2022-12-01,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,20.0,,,,,,20.0,,,,,,20.0,,,,,,20.0,,,,,,20.0,,,,,,,,1,1,1,1,1
BR,Brazil,2023-01-01,,1.0,,1.0,,,,1.0,,3.0,,,,1.0,,1.0,,,,1.0,,1.0,,,,1.0,,3.0,,,,16.0,,0.0,,,,16.0,,0.0,,,,16.0,,0.0,,,,16.0,,0.0,,,,16.0,,0.0,,,,,,0.0,,,4,2,4,2,2
BR,Brazil,2023-02-01,1.0,1.0,1.0,0.0,2.0,,1.0,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,,0.5,55.0,10.0,22.0,7.0,,0.5,55.0,10.0,22.0,3.5,,0.5,55.0,10.0,22.0,3.5,,0.5,55.0,10.0,22.0,6.3,,0.5,55.0,10.0,22.0,6.6499999999999995,,,,,,4.949747468305833,,6,5,6,5,5
BR,Brazil,2023-03-01,0.0,1.0,2.0,0.0,1.0,,1.0,1.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,1.0,1.0,,0.3,44.0,36.0,31.0,13.0,,0.3,44.0,22.0,31.0,13.0,,0.3,44.0,22.0,31.0,13.0,,0.3,44.0,33.2,31.0,13.0,,0.3,44.0,34.6,31.0,13.0,,,,19.79898987322333,,,,6,5,6,4,5
BR,Brazil,2023-04-01,10.0,26.0,29.0,32.0,17.0,9.0,14.0,31.0,43.0,41.0,24.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.0,31.0,43.0,41.0,24.0,12.0,1.3,163.0,143.0,167.0,42.0,65.0,0.45,26.838709677419356,81.46511627906976,37.53658536585366,19.916666666666668,10.083333333333334,0.35,18.0,80.0,32.0,17.5,2.5,0.6,57.0,106.80000000000001,59.0,30.799999999999997,22.900000000000006,0.8449999999999998,66.5,122.39999999999998,71.0,32.0,42.449999999999974,0.303188187307944,30.705153502513273,24.50106784573675,26.768542695648954,9.235642990570573,18.598427760203688,165,6,165,123,6
BR,Brazil,2023-08-01,1.0,1.0,1.0,1.0,0.0,1.0,2.0,4.0,8.0,8.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,8.0,8.0,1.0,2.0,0.21,33.27,52.66,48.0,13.0,7.58,0.21,29.1075,40.5975,28.43625,13.0,4.415,0.21,30.255,42.36,25.75,13.0,4.415,0.21,32.547000000000004,50.321999999999996,46.369,13.0,6.947,0.21,32.908500000000004,51.491,47.1845,13.0,7.2635,0.0,4.5603828421160735,9.204883408899246,13.081465555182591,,4.475985924910845,25,6,25,5,6
BG,Bulgaria,2022-08-01,,2.0,1.0,3.0,1.0,2.0,,3.0,2.0,4.0,1.0,3.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,3.0,2.0,4.0,1.0,3.0,,34.77,37.79,21.65,12.58,17.92,,30.03333333333333,34.09,14.895,12.58,14.590000000000002,,27.97,34.09,14.61,12.58,16.05,,33.410000000000004,37.05,20.861,12.58,17.546000000000003,,34.09,37.42,21.255499999999998,12.58,17.733,,4.113396812043953,5.232590180780453,6.401637811268821,,4.252328773742688,13,5,13,9,5
BG,Bulgaria,2023-08-01,9.0,12.0,13.0,14.0,2.0,13.0,13.0,16.0,17.0,18.0,3.0,18.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,16.0,17.0,18.0,3.0,18.0,540.0,47.02,105.08,19.41,9.3,33.08,272.3076923076923,9.899375000000001,56.32823529411765,11.958888888888888,5.603333333333334,9.067222222222222,220.0,7.655,57.41,12.780000000000001,4.65,5.64,490.0000000000001,14.895,83.01,16.649,8.370000000000001,18.482000000000003,528.0,25.630000000000003,94.624,17.259499999999996,8.835,22.42099999999998,140.72158364147305,10.740339205537225,24.416145845345376,4.073752264968976,3.3241590415221314,8.131769075708778,85,6,85,63,6
CA,Canada,2016-03-01,,,0.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,0.039,,,,,,0.039,,,,,,0.039,,,,,,0.039,,,,,,0.039,,,,,,,,,,1,1,1,0,1
CA,Canada,2016-04-01,,,0.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,0.03,,,,,,0.03,,,,,,0.03,,,,,,0.03,,,,,,0.03,,,,,,,,,,1,1,1,0,1
CA,Canada,2016-06-01,,0.0,0.0,,0.0,,,2.0,5.0,,2.0,,,1.0,1.0,,1.0,,,1.0,1.0,,1.0,,,2.0,5.0,,2.0,,,0.004,0.028,,2.8,,,0.0025,0.0248,,1.75,,,0.0025,0.025,,1.75,,,0.0037,0.0276,,2.59,,,0.00385,0.027800000000000002,,2.695,,,0.0021213203435596424,0.0031144823004794885,,1.4849242404917498,,9,3,9,0,3
CA,Canada,2016-08-01,,,,0.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,3.0,,,,,,3.0,,,,,,3.0,,,,,,3.0,,,,,,3.0,,,,,,,,,1,1,1,0,1
CA,Canada,2016-09-01,,,0.0,,,,,,2.0,,,,,,1.0,,,,,,1.0,,,,,,2.0,,,,,,0.021,,,,,,0.013500000000000002,,,,,,0.013500000000000002,,,,,,0.0195,,,,,,0.02025,,,,,,0.010606601717798213,,,,2,1,2,0,1
CA,Canada,2016-11-01,,,0.0,1.0,,,,,1.0,1.0,,,,,1.0,1.0,,,,,1.0,1.0,,,,,1.0,1.0,,,,,0.027,4.0,,,,,0.027,4.0,,,,,0.027,4.0,,,,,0.027,4.0,,,,,0.027,4.0,,,,,,,,,2,2,2,1,2
CA,Canada,2016-12-01,,,0.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,,,1,1,1,0,1
CA,Canada,2017-03-01,,0.0,0.0,,0.0,,,1.0,1.0,,1.0,,,1.0,1.0,,1.0,,,1.0,1.0,,1.0,,,1.0,1.0,,1.0,,,0.001,0.039,,3.0,,,0.001,0.039,,3.0,,,0.001,0.039,,3.0,,,0.001,0.039,,3.0,,,0.001,0.039,,3.0,,,,,,,,3,3,3,0,3
CA,Canada,2017-04-01,,1.0,0.0,,,,,1.0,1.0,,,,,1.0,1.0,,,,,1.0,1.0,,,,,1.0,1.0,,,,,0.0,0.059,,,,,0.0,0.059,,,,,0.0,0.059,,,,,0.0,0.059,,,,,0.0,0.059,,,,,,,,,,2,2,2,1,2
CA,Canada,2017-05-01,,,0.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,0.039,,,,,,0.039,,,,,,0.039,,,,,,0.039,,,,,,0.039,,,,,,,,,,1,1,1,0,1
CA,Canada,2017-10-01,,,0.0,0.0,,,,,1.0,1.0,,,,,1.0,1.0,,,,,1.0,1.0,,,,,1.0,1.0,,,,,0.012,8.0,,,,,0.012,8.0,,,,,0.012,8.0,,,,,0.012,8.0,,,,,0.012,8.0,,,,,,,,,2,2,2,0,2
